ID,m0,m12,a0,tanb,vs,lam,b0,lamp,lamf,lmmix,mh,mW,mZp,mCha,mChi1,mChi2,mFe4,mHI01,mHI02,mHIP1,mChiP1,mChiP2,mChaP1,muegamma,mueee,loglike,CLs,zplim,HBobsr,HSpval,SModelSr,SModelSrm1,Result
4197,3803.54603922918,1756.374387613316,-2328.266828816469,24.442095961205343,17991.89203264361,0.02082593099563437,1795.0329340151973,0.07738457883859173,0.00016346658402734528,0.4674120659149508,1.22874045E+02,8.03590081E+01,5.80970863E+03,2.86541610E+02,2.58576314E+02,-2.99971586E+02,4.67948419E+03,3.51887272E+03,5.18094318E+03,5.18089758E+03,4.58573699E-04,1.42802155E+03,1.42467370E+03,6.80355551E-28,3.38381006E-27,0.03922579661266134,0.8895120965214081,0.04213567836770323,0.7578484577334021,0.3926797398891443,0.4001171,-0.5998829,0.06060967991257834
4201,3543.7873291077267,1612.722335948949,-701.4714185076181,13.37085005615176,17694.01770621909,0.025398586518298932,1877.7524499943743,0.011829200778109826,-0.0050276118216167395,0.4413371397184159,1.21878546E+02,8.03748339E+01,5.77376227E+03,3.44655101E+02,2.43238741E+02,3.50611765E+02,4.77375777E+03,3.31350004E+03,4.60168936E+03,4.60161475E+03,6.55403033E-02,2.45995552E+02,2.26155673E+02,2.21019114E-27,1.47916599E-26,0.054091712069458134,0.8718423884606247,0.03951571017590439,0.7580254513252069,0.0007904244961748352,0.8905939,-0.10940609999999995,0.00012753047276097343
4209,3910.4813935842362,1816.4111873869192,-3037.609302251566,34.895381559249316,15000.87979145606,0.06189961491520107,1451.6777851552695,0.03578126163744519,0.0067609654003914915,0.4829391621665575,1.24821560E+02,8.03608578E+01,4.84542407E+03,5.62223463E+02,3.03181519E+02,5.62207765E+02,4.69304290E+03,3.87700900E+03,5.36894296E+03,5.36891856E+03,2.13786984E-02,5.66576742E+02,5.57294633E+02,2.30890644E-25,1.50957807E-27,0.5688135866026262,0.5396556413169271,0.24704275859029104,0.7586688260559532,0.44988804666020055,0.4388225,-0.5611775,0.0575320478674867
4215,3636.984443778376,2188.641799178836,-2340.781867142659,26.64291750871584,16112.381368404529,0.010102027273651356,1395.4593095455486,0.07310876554005634,-0.005501355444835937,0.4177635465910276,1.23760402E+02,8.03592931E+01,5.21112429E+03,1.29158411E+02,1.21312202E+02,-1.36868492E+02,4.69322962E+03,3.64778450E+03,5.30752511E+03,5.30761042E+03,1.23217749E-02,1.23172393E+03,1.22823944E+03,1.53978884E-27,5.24186755E-27,0.2646276851830755,0.6876584797941593,0.14594766175224927,0.7586543240769358,0.4059226602728382,2.52017,1.5201699999999998,3.145037715670458e-05
4223,3942.616656189157,1974.1614704534056,-2469.281918560814,13.79517403457388,19356.134321849266,0.03398292975810148,1702.805401664487,0.03972982716079949,-0.003962112897750628,0.4791270034255174,1.23466810E+02,8.03589557E+01,6.25831496E+03,4.99220347E+02,3.28535242E+02,5.02207067E+02,4.68396932E+03,3.44049473E+03,5.11460209E+03,5.11450475E+03,2.45291230E-02,8.03237419E+02,7.96865548E+02,2.71630501E-28,1.16452603E-26,0.011762436027295074,0.9835079463698584,0.030061708488047914,0.7581490685249888,0.4100113738416532,0.3716423,-0.6283577,0.07360480843056454
4226,3645.7528115906516,2072.0078219465827,-2095.074662486823,21.562284373424248,18300.32942272212,0.06525904831428044,1975.008741148961,0.0474806278274343,0.0032082155357599372,0.4295192098546173,1.23875935E+02,8.03580329E+01,5.90123236E+03,6.61504146E+02,3.54167234E+02,6.61437965E+02,4.66155305E+03,3.30041166E+03,4.88406268E+03,4.88406340E+03,1.24805034E-02,9.09009563E+02,9.04018018E+02,9.28815108E-26,1.84807921E-27,0.027207484550370392,0.9428123981417398,0.038777969928984676,0.7581609420331723,0.4284694001407048,0.5528066,-0.44719339999999996,0.07192484253844188
4221,3733.798601380837,2110.818311916849,-2872.877273744141,16.206308838748686,19066.670963673765,0.08042151594380045,1626.0214829922752,0.07540621705049351,-0.0036975756894921195,0.4153797179526084,1.24651476E+02,8.03567453E+01,6.12758916E+03,6.94719218E+02,3.69915129E+02,6.94667424E+02,4.63544592E+03,3.27295522E+03,5.15846878E+03,5.15854527E+03,1.74530438E-02,1.47783871E+03,1.47504883E+03,3.31679541E-26,4.14149625E-27,0.016330105237807275,0.9795815567694063,0.03604761242508359,0.7586632047747139,0.44746238043182074,0.586998,-0.413002,0.07368472622626678
4218,3945.6737972274454,1900.2166676012098,-1418.8307314364479,19.433600631896113,17188.180835597,0.05846546949907014,1102.286536960892,0.008772223533346918,-0.0038627466668733684,0.47767521469374397,1.24008973E+02,8.03878848E+01,5.59906138E+03,5.68469579E+02,3.02027998E+02,5.68410012E+02,4.75369475E+03,3.72221710E+03,5.29492712E+03,5.29483795E+03,4.50202842E-02,1.76812346E+02,1.60963640E+02,1.69273006E-26,2.72109157E-27,0.11271419643474513,0.8067886233331761,0.04797364298863224,0.7581809205192552,0.41917880765151083,5.847812,4.847812,7.37560697082151e-12
4236,3388.6730225676106,1619.542871619235,-2492.8344310835946,30.678917666676774,16785.98386266862,0.06679942891711144,1386.7325083703788,0.03164625160137146,0.0015460765174584495,0.46893384953707173,1.24555828E+02,8.03603719E+01,5.42430052E+03,5.07222130E+02,2.68565500E+02,5.07099365E+02,4.70147976E+03,3.21295711E+03,4.18805003E+03,4.18789400E+03,5.44273642E-03,5.63386641E+02,5.54283053E+02,2.96753113E-25,1.96787296E-27,0.1618157051723063,0.7617247159993223,0.05419299787392914,0.7584233735836811,0.44502092701579865,0.9114666,-0.08853339999999998,0.053271192649896854
4234,3695.505083599951,2040.1190477687023,-2558.609678019629,18.610994091996027,17324.99288030951,0.03910226649903924,1805.2792388119235,0.07970260062364487,-0.0023532691342535643,0.4089633639695645,1.23549940E+02,8.03580624E+01,5.58047042E+03,5.21041622E+02,3.46067287E+02,5.23809817E+02,4.65741309E+03,3.52913183E+03,5.34269712E+03,5.34280495E+03,8.62030376E-03,1.42961360E+03,1.42676344E+03,1.34767021E-26,4.19660382E-27,0.12057344712160042,0.7955573727321082,0.0519054664501448,0.7580887895911086,0.41646816205538884,0.05023942,-0.94976058,0.06681430052386172
4238,3705.2257564242095,1649.7398727449931,-3015.508275463711,25.206282989874076,18546.165901250897,0.07403080228687706,1293.2451603953832,0.024834389297464073,0.005124781373065017,0.48226429293223727,1.27064559E+02,8.03598636E+01,5.99397568E+03,5.23768312E+02,2.75488653E+02,5.23648921E+02,4.69981377E+03,3.22150510E+03,4.50446802E+03,4.50431976E+03,2.41387762E-02,4.90767949E+02,4.79965121E+02,9.99393713E-26,7.95792490E-28,0.024507602356013354,0.9690267214726478,0.036245596182909845,0.7609186080140754,0.4939875385318442,1.303777,0.30377699999999996,0.015490739610256104
4225,3614.838016740137,1926.694744760417,-2688.4530134095226,5.4498106549847005,15472.226132654854,0.08136596582882719,1165.976861912645,0.07020409127207351,0.0007740377809508786,0.41049564268410754,1.21024446E+02,8.03592503E+01,4.98210918E+03,6.14515906E+02,3.27801044E+02,6.14470267E+02,4.66159620E+03,3.72169915E+03,5.38033455E+03,5.38045117E+03,9.19569252E-03,1.12927458E+03,1.12574473E+03,1.33581236E-26,3.76759529E-25,0.43753760671457737,0.5910108085553571,0.21070587552798156,0.7572895654637616,9.247602683615241e-12,0.4066004,-0.5933996,5.18472361854532e-13
4240,3546.847237771794,1641.9169868730096,-1785.6515736884876,5.939056559849432,16648.95661034777,0.0313548417574712,1983.394799685137,0.005081900237430929,-0.0020622337022737926,0.41284145583115106,1.19994494E+02,8.03991674E+01,5.45231066E+03,3.85660993E+02,2.40669992E+02,3.89386422E+02,4.82274843E+03,3.46030790E+03,4.85413241E+03,4.85418164E+03,1.01374462E-01,1.01222169E+02,9.36697852E+01,3.17807256E-26,2.93650074E-25,0.1541292144849253,0.7726951896868193,0.05262688412829359,0.769403838091531,2.220446049250313e-16,126.5377,125.5377,1.0087019695977482e-289
4264,3113.7536489201552,1611.0527616695952,-1880.3013183310193,23.915119297952653,19159.835296794692,0.048214020399187776,1158.8625699530228,0.0721226560574391,0.0037181673520175736,0.43884128352825097,1.22699574E+02,8.03583739E+01,6.17470252E+03,5.06926329E+02,2.73010301E+02,5.06850031E+02,4.67038901E+03,2.62855480E+03,3.63929819E+03,3.63913320E+03,1.10441320E-02,1.42366942E+03,1.42053438E+03,1.15472891E-25,1.93962857E-27,0.013049483438896461,0.981418513659432,0.03405819001485408,0.7575257585478554,0.393579686758879,0.6052257,-0.3947743,0.05312562568514881
4269,3303.1398141652303,1542.781401522564,-2390.7710723890004,11.794703323950046,16497.27896607146,0.06234137383560762,1299.277840223887,0.07794242236275581,-0.001748338149685479,0.41510712090699575,1.22247058E+02,8.03589660E+01,5.31598997E+03,4.88137584E+02,2.59911318E+02,4.88036468E+02,4.67429175E+03,3.30119436E+03,4.60641468E+03,4.60645316E+03,1.01520345E-02,1.33180412E+03,1.32867700E+03,7.48989863E-28,1.80005686E-26,0.2147835728775402,0.7187847238618863,0.1288780528664521,0.7574457697038284,0.15489969683997173,0.6275667,-0.37243329999999997,0.015346711059056406
4286,3874.2111764193055,1761.197941800702,-2781.980490522016,30.843500240652357,16317.589671371814,0.07498608709062658,1565.9157611496369,0.018002271191723693,0.0060937309383366665,0.4815686758888636,1.24865445E+02,8.03672871E+01,5.28596060E+03,5.50013158E+02,2.89568288E+02,5.49906657E+02,4.71621652E+03,3.67936874E+03,5.11640703E+03,5.11633749E+03,2.95876150E-02,3.25250475E+02,3.08622722E+02,1.80737679E-25,1.22324119E-27,0.21767217774367803,0.7187733619314682,0.12599861357380918,0.7586508126991901,0.44867274977814997,0.5031078,-0.4968922,0.11085985595425367
4298,3794.437573599068,1794.9492855010958,-2405.0420292964327,32.11632524083071,18857.43631163849,0.06317296423786302,1399.174950791276,0.05630699945949814,0.0005197453631589403,0.4003004096588189,1.23432431E+02,8.03578701E+01,6.07586624E+03,5.80982504E+02,3.08693645E+02,5.80890684E+02,4.66056911E+03,3.28284046E+03,5.15356610E+03,5.15367845E+03,1.33451881E-03,1.11211821E+03,1.10842925E+03,1.94739388E-25,1.58709232E-27,0.021432453447737383,0.9764041831501611,0.03558592515770591,0.7578580418008896,0.4186716141402482,0.4224757,-0.5775243,0.06872535310838176
4280,3950.2759630567907,1609.005128062572,-2188.0510201261377,19.26240928896268,16852.784668838933,0.05205920452774343,1237.0211811150841,0.03782304243254657,0.005648054430596086,0.4644438281243779,1.22845328E+02,8.03603936E+01,5.45269229E+03,4.98991039E+02,2.67063214E+02,4.98948055E+02,4.69740563E+03,3.78632155E+03,5.45827583E+03,5.45825350E+03,2.82796076E-02,6.72436652E+02,6.64952982E+02,4.75533413E-27,3.13326028E-27,0.15260937473280417,0.7686362896281734,0.05435213810215538,0.7576391430947984,0.39626283613593305,0.4829744,-0.5170256,0.05721770939692534
4281,3689.9078333489047,1885.1135931099902,-1885.5080067875447,22.426818278012885,15734.905625875479,0.03230599863355135,1781.2822856253126,0.0779509953806399,-0.00023539182080548103,0.47534684925463777,1.22780146E+02,8.03594311E+01,5.07850997E+03,3.86228503E+02,3.07420351E+02,3.95745487E+02,4.67342898E+03,3.72683871E+03,5.19773240E+03,5.19767093E+03,7.60178038E-04,1.25559590E+03,1.25167257E+03,1.40698767E-26,3.20356211E-27,0.3494099364234204,0.6320418404573838,0.18236616104577003,0.7577595618030611,0.39010051699203907,0.03174031,-0.96825969,0.046048664115735896
4300,3440.510538046249,2069.6911761488523,-2710.315549558117,25.747017090475737,15101.426735557698,0.02233164258291293,1504.5265236506125,0.06962117525895625,0.0037460112400315004,0.4091355462140016,1.24791170E+02,8.03585519E+01,4.87363324E+03,2.65623296E+02,2.51726452E+02,-2.75604041E+02,4.68564798E+03,3.59510785E+03,5.03486278E+03,5.03496377E+03,1.02823587E-02,1.10177750E+03,1.09795011E+03,2.10423667E-26,3.86820194E-27,0.546597416783627,0.5450182962600726,0.24481918093339425,0.758910607872175,0.44298269381880806,0.1756175,-0.8243825,0.05309000054919203
4315,3737.1204916296465,1704.4154508823708,-2284.346246829233,31.977469824107068,19604.566690782987,0.050371159329043735,1394.3540660520734,0.059544465210423336,1.6795206090632953e-05,0.4186548945524354,1.23014535E+02,8.03581033E+01,6.31943850E+03,5.44590358E+02,2.91681834E+02,5.44511564E+02,4.66525543E+03,3.11728977E+03,4.88153616E+03,4.88157510E+03,4.26290656E-05,1.21612704E+03,1.21259389E+03,1.24106366E-25,1.12559538E-27,0.015858268331633445,0.9844775692847796,0.029250026433388865,0.7576638413411227,0.40599334158093825,0.3999553,-0.6000447,0.06291120531469681
4307,3587.6861377290097,1538.1402417550128,-2644.9343368269674,12.657353382446809,16870.93019049049,0.06142219715935023,1123.7193530058996,0.07107073438671851,-0.0012904102120254854,0.44496086412552827,1.22547134E+02,8.03588629E+01,5.43830330E+03,4.89527351E+02,2.59919119E+02,4.89427828E+02,4.67458573E+03,3.48572711E+03,4.96138959E+03,4.96138464E+03,7.66794474E-03,1.23714899E+03,1.23345941E+03,7.88296687E-29,1.36400815E-26,0.15925272922858816,0.7581910338709507,0.057075982123947905,0.7575443923915025,0.38611969273848057,0.5477677,-0.45223230000000003,0.04587398141609027
4311,3839.5825806652824,2021.1044249174245,-2150.991971867336,25.093066098916225,17897.31596842857,0.06736181998515131,1954.4811030805392,0.04491296163826222,0.002468833956634842,0.47321970140454833,1.24037221E+02,8.03584782E+01,5.77319230E+03,6.46591336E+02,3.45170595E+02,6.46522030E+02,4.66433499E+03,3.51663238E+03,5.08578663E+03,5.08570168E+03,9.09215288E-03,8.34385144E+02,8.28317836E+02,1.14302127E-25,1.02779486E-27,0.054406520245288886,0.8676931782478055,0.041450375010859825,0.7582306165334578,0.43302457247297976,0.5299513,-0.4700487,0.0747182624897385
4347,3520.67320157673,1524.5404118162612,-2145.551649227844,30.679906318442736,20114.88064199867,0.05257269677738998,1419.9498831595722,0.0681113941597774,0.0029227951553531016,0.42314536978767414,1.22540041E+02,8.03582163E+01,6.48093643E+03,4.90124531E+02,2.60646889E+02,4.90003167E+02,4.66643784E+03,2.79728930E+03,4.35611390E+03,4.35609280E+03,7.46418913E-03,1.41846525E+03,1.41544829E+03,1.17681726E-25,1.12143479E-27,0.020067276635858926,0.9865677320261387,0.02499328465252536,0.7574403810388399,0.3906047293958954,1.20181,0.20181000000000004,0.01513592892535509
4336,3769.5749326615855,1842.0591825706647,-2734.9094968985974,14.398635153128257,18502.463036413603,0.029540815164122183,1701.7474411663156,0.0724949310772183,-0.004069821819646655,0.4003934774382612,1.22993243E+02,8.03583429E+01,5.96797665E+03,4.24751555E+02,3.06363230E+02,4.30260412E+02,4.67080519E+03,3.42997452E+03,5.36519303E+03,5.36532223E+03,1.77340267E-02,1.39921353E+03,1.39637351E+03,8.18102224E-28,1.07231694E-26,0.025689887374594392,0.9643295387938973,0.038471730170216926,0.7579460988061921,0.3958269353157867,0.04112109,-0.95887891,0.06379657643023619
4334,3875.7405084897428,1683.5914167958306,-1777.0226826993912,17.283012654064365,18165.103405870086,0.05822274503314741,1304.6459505722503,0.030895650078954826,0.003951705826738988,0.4811090121367494,1.22951193E+02,8.03606867E+01,5.87960629E+03,5.27458756E+02,2.80028048E+02,5.27363375E+02,4.69677989E+03,3.54075157E+03,5.07616688E+03,5.07605334E+03,2.34955940E-02,5.93001833E+02,5.84159022E+02,5.91020277E-27,4.01373881E-27,0.027126804370655122,0.9339543874833214,0.03857211131346738,0.7577249249866559,0.39934466359,0.4435966,-0.5564034,0.06895544962220135
4329,3845.1286694489913,1664.8035542869839,-2758.7204985859403,22.608068620208076,14798.166028783342,0.05463640643337293,1659.09462571858,0.0063161505041046204,0.004829464406489051,0.4744181860465537,1.24731358E+02,8.04061890E+01,4.83006130E+03,4.78188962E+02,2.55139977E+02,4.78162688E+02,4.79721247E+03,3.88975204E+03,5.31231621E+03,5.31229314E+03,6.25915937E-02,1.10924555E+02,1.00909672E+02,2.16100547E-26,2.25448811E-27,0.5907888172895831,0.5315720457496299,0.2533258154544213,0.7584304838043707,0.43096111848625307,73.58367,72.58367,5.272662074737695e-159
4341,3634.710538975528,2144.946328351116,-2252.4067513624823,22.98173484239583,15392.59761695994,0.012203775490382767,1523.619014064467,0.07406228643117821,0.004353997851373193,0.40304063405282636,1.23462698E+02,8.03592684E+01,4.97789133E+03,1.49997420E+02,1.41622022E+02,-1.58082950E+02,4.69231397E+03,3.74016450E+03,5.44169777E+03,5.44182745E+03,1.11527233E-02,1.19629001E+03,1.19284854E+03,1.76908694E-27,5.94200572E-27,0.4364136787071075,0.5931663095318664,0.207652972794638,0.7585335207227125,0.3963266808010313,1.099412,0.09941200000000006,0.018668312653957825
4365,3793.2366229911145,1985.7957502520144,-2191.2161257253833,29.012531978050166,18793.240143138177,0.056835077333332165,1994.826695945251,0.026445631680737342,0.0029256793568731418,0.4720349835525695,1.24200882E+02,8.03604856E+01,6.07758531E+03,6.20718935E+02,3.32903360E+02,6.20658425E+02,4.68853454E+03,3.30578644E+03,4.77875410E+03,4.77863424E+03,1.11174432E-02,5.28654941E+02,5.18858807E+02,1.50879600E-25,1.31965741E-27,0.021747366240572743,0.9763041156723734,0.03441436731352411,0.7583146007332761,0.43670838834360015,0.6414214,-0.35857859999999997,0.0831432499484301
4378,3811.382517633436,1658.770598514486,-2251.9240685853183,26.995379251884142,19762.351540760184,0.04063010205942496,1543.5602006901165,0.06471906395816546,-0.003216698251412004,0.4132076361755992,1.22677409E+02,8.03583313E+01,6.37340076E+03,5.15465040E+02,2.82202002E+02,5.15539861E+02,4.66828589E+03,3.20912482E+03,5.12076388E+03,5.12083283E+03,9.04779450E-03,1.33224971E+03,1.32910684E+03,3.23188435E-26,1.35335937E-27,0.018688687497470678,0.9851779344451883,0.027722379047838683,0.7575735384778143,0.3933620273286388,0.2879645,-0.7120355,0.057993586877811386
4364,3535.220873464384,1621.646808985821,-2634.2605797954625,20.500010468432915,16994.955709788755,0.059971082765090264,1256.4634827590216,0.05322004848165321,-0.0025458778702548025,0.4691796329742798,1.23502648E+02,8.03589062E+01,5.48213254E+03,5.12544808E+02,2.72753245E+02,5.12446179E+02,4.68183715E+03,3.38311718E+03,4.62896483E+03,4.62886161E+03,1.09985771E-02,9.37791294E+02,9.32483854E+02,4.07199686E-26,2.39131722E-27,0.14601061007400604,0.7749491008780207,0.055168038501688846,0.7578887304224605,0.4182523024907694,0.430081,-0.5699190000000001,0.06496460486791143
4388,3770.437763945594,1639.0775122085217,-3072.334225505598,39.3994949969113,15554.705999944024,0.07999864766811632,1482.628983200617,0.033110014582574,0.007335443442744057,0.46524205084782994,1.26718508E+02,8.03596758E+01,5.02094183E+03,5.21459917E+02,2.74533561E+02,5.21342720E+02,4.69427483E+03,3.60867780E+03,4.97011235E+03,4.97008916E+03,2.06410267E-02,5.46160245E+02,5.36867110E+02,5.99089250E-25,3.42639969E-27,0.39126955406773783,0.6188736240181005,0.18820790074263263,0.7591072661489502,0.4884911118647326,0.8914968,-0.10850320000000002,0.03983273270753498
4392,3579.4938875266716,1525.2738163720542,-2769.789510945944,30.774666290901912,15012.382265762977,0.021222514668953606,1299.1683022014704,0.08514821772247556,0.002297174566930107,0.432361246343736,1.22873531E+02,8.03603399E+01,4.84769231E+03,2.40268905E+02,2.13767462E+02,-2.55513967E+02,4.69813142E+03,3.70172084E+03,5.19615579E+03,5.19622829E+03,5.31930787E-03,1.32380260E+03,1.32047336E+03,5.01392922E-27,3.10595767E-27,0.5926365082271765,0.5247612437888342,0.2641521778760371,0.7576782871969789,0.3947487051978992,0.808468,-0.19153200000000004,0.028633475880908688
4406,3599.1057661143145,1935.3963378911924,-2646.1129380066614,33.34575827221231,16876.615522015414,0.04617642030559344,1997.4520258920127,0.037925288323081036,0.003967509373626805,0.4114984670132483,1.24241067E+02,8.03590884E+01,5.45082158E+03,5.60274709E+02,3.22648988E+02,5.60828225E+02,4.68757652E+03,3.41903030E+03,4.93241671E+03,4.93248817E+03,1.10305170E-02,6.82315989E+02,6.75850182E+02,2.79027584E-25,4.83176399E-27,0.15258191069327698,0.7690967609880264,0.05398246766672646,0.7583259531231215,0.43790064918261473,0.4897684,-0.5102316,0.07346891916145266
4395,3828.5498401603654,1742.0679564557554,-2224.558227264769,24.530873349916686,20005.072537552816,0.04874020892259771,1730.0251532694194,0.0499757646413016,-0.003210119760773922,0.43601938805982765,1.23073898E+02,8.03582296E+01,6.45499850E+03,5.52494800E+02,2.96345170E+02,5.52426079E+02,4.67083325E+03,3.17638559E+03,4.95276025E+03,4.95275057E+03,1.08232206E-02,1.04353842E+03,1.03915515E+03,3.64799438E-26,1.39571654E-27,0.02014163599705068,0.98621648667419,0.024711096688973394,0.7577423212875877,0.40655855675874564,0.3936021,-0.6063978999999999,0.06409882072093988
4410,3942.0943517136857,2352.261827553798,-359.3705804892279,33.08718190199618,16931.52804503639,0.0774656217195234,1893.2479279024385,0.052389968937945654,-0.00781838508951221,0.4412607244062711,1.23691348E+02,8.03583386E+01,5.46060282E+03,7.57339903E+02,4.06212607E+02,7.57319046E+02,4.64671870E+03,3.77797684E+03,5.63566383E+03,5.63567754E+03,1.86583414E-02,9.21588732E+02,9.16520137E+02,3.11958250E-25,1.81849541E-27,0.1517674351467373,0.7673182870865165,0.05586630746467076,0.7580856787644368,0.42349240575532376,0.725389,-0.27461100000000005,0.0550278633737236
4407,3863.407652200813,1688.019710679353,-2734.9077048925997,22.227345363265428,19839.190179266276,0.06460043568932067,1417.0517181725988,0.03433653266978402,-0.004739570047979711,0.40782801569225063,1.23654016E+02,8.03584051E+01,6.40654544E+03,5.41406769E+02,2.85745716E+02,5.41295000E+02,4.68222421E+03,3.21475639E+03,5.09783563E+03,5.09791871E+03,1.96576664E-02,7.24814787E+02,7.18806747E+02,3.12475319E-26,1.40333050E-27,0.01971043051834182,0.9855692113725437,0.025597081158357134,0.7579890013028998,0.42370644446882477,0.6678707,-0.33212929999999996,0.06606430663805553
4397,3652.5859933985657,1815.6663955789184,-1810.1160264862888,19.27475475821102,17432.415411191316,0.048149579573408034,1266.5215507625683,0.024969876845561616,0.0023979900534820305,0.4913375901718033,1.23367260E+02,8.03628073E+01,5.64906064E+03,5.43992101E+02,2.97626495E+02,5.44108164E+02,4.70981689E+03,3.43851495E+03,4.67598084E+03,4.67579610E+03,1.46295223E-02,4.66132145E+02,4.54522016E+02,2.00066820E-26,3.29473433E-27,0.09464273238879756,0.8207942685429652,0.04524741310395669,0.757929626792175,0.40984336881930816,0.4996799,-0.5003200999999999,0.07918803439399678
4412,3340.9904703560533,1736.1093439023978,-2346.635978718825,14.803747897538962,19796.68001175964,0.05822315072155747,1130.4771404527405,0.06545330184221991,0.005532211380480101,0.42387843263307445,1.23420708E+02,8.03576325E+01,6.37668204E+03,5.56645068E+02,2.97002635E+02,5.56548471E+02,4.66245362E+03,2.75424830E+03,4.12325669E+03,4.12320359E+03,2.67357465E-02,1.34189630E+03,1.33869595E+03,1.24215452E-26,7.00891888E-27,0.018800238656932457,0.9852504310271193,0.027409798831276238,0.7579186140794713,0.4150297826190249,0.5388235,-0.4611765,0.06454241083820868
4426,3765.4710508494195,1942.39610204291,-2271.6751720659413,31.26869841960391,20023.150504987345,0.036674487055073354,1627.1784159666408,0.05080311523108308,-0.0026069918120140358,0.4312297925523098,1.23514128E+02,8.03580553E+01,6.46087365E+03,5.42702066E+02,3.29361982E+02,5.43917960E+02,4.66909379E+03,3.09781874E+03,4.83850849E+03,4.83850096E+03,6.76055593E-03,1.06294362E+03,1.05870291E+03,9.09275856E-26,1.31161635E-27,0.020125772266937753,0.9862892160993033,0.024565398325797384,0.7579671481717001,0.41934408419096625,0.150209,-0.849791,0.07351883109552369
4422,3657.2107929223257,1526.796595816898,-2555.570060316352,29.880879732982116,15840.758103499285,0.035249158869266925,1117.4802683763594,0.06543205316292866,0.0047907838371170795,0.4615153260572498,1.22762962E+02,8.03599878E+01,5.11522788E+03,4.00083787E+02,2.51364640E+02,4.02196981E+02,4.69222639E+03,3.64304124E+03,5.05553590E+03,5.05550887E+03,1.33548597E-02,1.07401872E+03,1.06950935E+03,3.72619636E-26,1.85193584E-27,0.31931534053733396,0.6515097668583026,0.16832911126661879,0.7575367506908833,0.39450504399012154,0.149986,-0.850014,0.048996954920797114
4431,3948.05396150602,2463.109091497216,-622.3349093707442,33.810459069745924,18381.23394732072,0.07969176896901073,1874.2335890861266,0.060251174385389926,-0.006191032086978968,0.4362152036359636,1.23957232E+02,8.03574855E+01,5.91948423E+03,8.05503277E+02,4.31594132E+02,8.05508411E+02,4.63247779E+03,3.57220928E+03,5.52116917E+03,5.52118819E+03,1.36667593E-02,1.14229863E+03,1.13833592E+03,4.25804628E-25,9.71376857E-26,0.027787358503407154,0.9490996525328015,0.03955319622274594,0.7582299550767545,0.4318591359922167,0.6562558,-0.34374420000000006,0.0665207587952511
4419,3679.3057588474453,1685.5757931733374,-2337.8407336191785,16.626572841584387,16232.442445144381,0.03612791888841198,1716.0844929518703,0.07270929823870323,-0.004813408856249687,0.40767977759498597,1.22404111E+02,8.03593914E+01,5.23948750E+03,4.40439335E+02,2.79359348E+02,4.42895764E+02,4.68034038E+03,3.66238218E+03,5.38277501E+03,5.38288974E+03,1.95869479E-02,1.23233070E+03,1.22897266E+03,3.10105705E-28,6.56113167E-27,0.2471769525132247,0.695436958738109,0.14198796452030224,0.7576131526929678,0.3776775858416722,0.06335389,-0.93664611,0.04450093433036713
4421,3698.8463782520744,2042.3807895577784,-2752.643644708362,12.670004565343469,18227.86361218855,0.09048320287712056,1732.2269023767662,0.07191811325352489,-0.004884367413894381,0.4206755430852069,1.24348340E+02,8.03570761E+01,5.86056213E+03,6.69627584E+02,3.55794357E+02,6.69556049E+02,4.64054746E+03,3.39022045E+03,5.17259293E+03,5.17265657E+03,2.92926927E-02,1.34884483E+03,1.34571599E+03,1.06066257E-26,1.14030722E-26,0.03199818428335096,0.9206736221380382,0.04164444541895244,0.7584669634119164,0.44004377274107087,0.5368936,-0.46310640000000003,0.0733686205451378
4418,3833.095529256792,1714.4264084149413,-2324.2832006447275,20.94000786859974,16191.947938253601,0.05878630164336717,1397.742442719246,0.05976869371437893,0.0001681280731076775,0.4561318283771051,1.23074974E+02,8.03591102E+01,5.22422696E+03,5.40899902E+02,2.89710469E+02,5.40845024E+02,4.67403735E+03,3.76757900E+03,5.40130543E+03,5.40130592E+03,6.80544641E-04,1.00311135E+03,9.98318795E+02,2.55682996E-26,2.24694453E-27,0.25507383221287705,0.6928356363485318,0.14288004359011672,0.757722865517224,0.40521013950124385,0.395388,-0.6046119999999999,0.053102753579649525
4436,3779.9969063359936,1892.3341016885543,-2902.28269490755,38.95238158896326,18441.905441450315,0.04616855218628484,1942.4273354237753,0.04717645534533781,0.002808896976471472,0.4183130878874528,1.24573379E+02,8.03579033E+01,5.94651365E+03,5.76622063E+02,3.21320462E+02,5.76812711E+02,4.67223568E+03,3.30093447E+03,5.01602897E+03,5.01609428E+03,6.33081001E-03,9.15184511E+02,9.10379754E+02,2.77001479E-25,1.78730317E-27,0.025964444191667733,0.9592444182888779,0.03761723016303814,0.7585308209919296,0.44631892556586494,0.2811051,-0.7188949,0.0851501820513307
4435,3792.514855589006,1737.320293492281,-2374.7623636837347,26.13907902250101,19784.476430328086,0.05347001250052222,1571.9847153764902,0.03380538758704862,-0.005078693027998726,0.4186196984822082,1.23399829E+02,8.03587984E+01,6.39292375E+03,5.49755625E+02,2.92565968E+02,5.49659978E+02,4.68572244E+03,3.15198818E+03,4.90155229E+03,4.90158581E+03,1.79649094E-02,7.11219561E+02,7.04897163E+02,5.90015650E-26,1.16660325E-27,0.018942068141183453,0.9853987604804726,0.025985323244897485,0.7578620024774406,0.4164522229159391,0.4693948,-0.5306052,0.07087994661272681
